N_Jogo,Group/Stage,Stage,Date,Local Time,Time_of_day,Stadium,Stadium_type,City,Team,Origin_climate,Team_classification,Team_elimination,Opponent,Opponent_classification,Opponent_elimination,Ranking_difference,Team_ide,Player_id,Player # ,Player,Player_position,Player_age,Entrou,Saiu,Duração 1º tempo,Tempo jogado (1º tempo),Duração 2º tempo,Tempo jogado (2º tempo),Duração Prorrogação,Tempo jogado (prorrogação),Played_minutes,Total Distance (m),Zone 1:0-7 km/h (m),Zone 2:7-15 km/h (m),Zone 3:15-20 km/h (m),Zone 4:20-25 km/h (m),Zone 5:25+km/h (m),# High Speed Runs (Zone 3),# Sprints (Zone 4 & 5),Top_Speed,Total_distance_min,Zone1_min,Zone2_min,Zone12_min,Zone3_min,Zone4_min,Zone5_min,Zone45_min,N_zone3_min,N_zone4e5_min,Temp,Tdew,UR,UA,RAD,V,TN,TG,WBGT
44,Group E,Group,25/06/2025,18:00,Evening,Rose Bowl Stadium,Open,Pasadena,CF Monterrey,Tropical,15,Round of 16,Urawa Red Diamonds,32,Group,-17,Monterrey,33-Monterrey,33,Stefan MEDINA,DF,33,0,86,49,49,52,41,,,90,"9035,4","3468,8","3831,8","1193,7","357,1",184,97,30,"31,3","100,39","38,54","42,58","81,12","13,26","3,97","2,04","6,01","1,08","0,33","23,34","12,11","49,00","20,98","161,40","1,06","19,10","35,12","22,73"
44,Group E,Group,25/06/2025,18:00,Evening,Rose Bowl Stadium,Open,Pasadena,CF Monterrey,Tropical,15,Round of 16,Urawa Red Diamonds,32,Group,-17,Monterrey,93-Monterrey,93,Sergio RAMOS,DF,39,0,97,49,49,52,52,,,101,"10688,5",3900,"4797,3","1363,8","554,4","73,1",130,36,"27,5","105,83","38,61","47,50","86,11","13,50","5,49","0,72","6,21","1,29","0,36","23,34","12,11","49,00","20,98","161,40","1,06","19,10","35,12","22,73"
44,Group E,Group,25/06/2025,18:00,Evening,Rose Bowl Stadium,Open,Pasadena,CF Monterrey,Tropical,15,Round of 16,Urawa Red Diamonds,32,Group,-17,Monterrey,3-Monterrey,3,Gerardo ARTEAGA,DF,27,65,97,49,0,52,32,,,32,"3339,8","1319,3","1182,1","421,6","238,8",178,31,21,"33,8","104,37","41,23","36,94","78,17","13,18","7,46","5,56","13,03","0,97","0,66","23,34","12,11","49,00","20,98","161,40","1,06","19,10","35,12","22,73"
44,Group E,Group,25/06/2025,18:00,Evening,Rose Bowl Stadium,Open,Pasadena,CF Monterrey,Tropical,15,Round of 16,Urawa Red Diamonds,32,Group,-17,Monterrey,4-Monterrey,4,Victor GUZMAN,DF,23,86,97,49,0,52,11,,,11,"1068,6","405,7","508,7","86,7","37,3","30,2",8,2,"27,1","97,15","36,88","46,25","83,13","7,88","3,39","2,75","6,14","0,73","0,18","23,34","12,11","49,00","20,98","161,40","1,06","19,10","35,12","22,73"
44,Group E,Group,25/06/2025,18:00,Evening,Rose Bowl Stadium,Open,Pasadena,CF Monterrey,Tropical,15,Round of 16,Urawa Red Diamonds,32,Group,-17,Monterrey,19-Monterrey,19,Jordi CORTIZO,MF,29,84,97,49,0,52,13,,,13,"1653,5","451,9","594,7","365,2","219,8",22,27,14,"28,4","127,19","34,76","45,75","80,51","28,09","16,91","1,69","18,60","2,08","1,08","23,34","12,11","49,00","20,98","161,40","1,06","19,10","35,12","22,73"
44,Group E,Group,25/06/2025,18:00,Evening,Rose Bowl Stadium,Open,Pasadena,CF Monterrey,Tropical,15,Round of 16,Urawa Red Diamonds,32,Group,-17,Monterrey,31-Monterrey,31,Roberto DE LA ROSA,FW,26,65,97,49,0,52,32,,,32,"3237,2","1081,1","1384,9",466,"239,9","65,4",38,19,28,"101,16","33,78","43,28","77,06","14,56","7,50","2,04","9,54","1,19","0,59","23,34","12,11","49,00","20,98","161,40","1,06","19,10","35,12","22,73"
44,Group E,Group,25/06/2025,18:00,Evening,Rose Bowl Stadium,Open,Pasadena,CF Monterrey,Tropical,15,Round of 16,Urawa Red Diamonds,32,Group,-17,Monterrey,37-Monterrey,37,Iker FIMBRES,MF,20,66,97,49,0,52,31,,,31,"3954,8","1045,3","1782,1","831,4","232,7","63,3",68,19,"28,4","127,57","33,72","57,49","91,21","26,82","7,51","2,04","9,55","2,19","0,61","23,34","12,11","49,00","20,98","161,40","1,06","19,10","35,12","22,73"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,2-Juventus,2,ALBERTO COSTA,DF,22,0,57,49,49,48,12,,,61,6440,2352,"2589,3","891,1","429,5","178,1",48,9,"33,8","105,57","38,56","42,45","81,00","14,61","7,04","2,92","9,96","0,79","0,15","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,5-Juventus,5,Manuel LOCATELLI,MF,28,0,57,49,49,48,12,,,61,"7122,5",2127,"3607,4","1153,8","221,9","12,5",17,,,"116,76","34,87","59,14","94,01","18,91","3,64","0,20","3,84","0,28","0,00","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,6-Juventus,6,Lloyd KELLY,DF,27,0,93,49,49,48,48,,,97,9355,"3917,4","3622,8","1190,3","479,1","145,5",58,10,32,"96,44","40,39","37,35","77,73","12,27","4,94","1,50","6,44","0,60","0,10","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,8-Juventus,8,Teun KOOPMEINERS,MF,27,0,57,49,49,48,12,,,61,"7296,6","2101,7","3371,7","1330,1","415,8","77,4",38,6,"27,9","119,62","34,45","55,27","89,73","21,80","6,82","1,27","8,09","0,62","0,10","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,9-Juventus,9,Dusan VLAHOVIC,FW,26,0,93,49,49,48,48,,,97,"9905,8",3763,"4424,9","1090,7","409,9","217,3",52,15,32,"102,12","38,79","45,62","84,41","11,24","4,23","2,24","6,47","0,54","0,15","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,11-Juventus,11,Nico GONZALEZ,FW,27,0,93,49,49,48,48,,,97,"10366,7","3663,6",4684,"1351,6","427,8","239,7",53,11,"33,2","106,87","37,77","48,29","86,06","13,93","4,41","2,47","6,88","0,55","0,11","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,15-Juventus,15,Pierre KALULU,DF,25,0,93,49,49,48,48,,,97,"9728,5","3798,5","3924,5","1215,4","668,1",122,65,12,"29,8","100,29","39,16","40,46","79,62","12,53","6,89","1,26","8,15","0,67","0,12","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,16-Juventus,16,Weston McKENNIE,MF,27,0,83,49,49,48,38,,,87,"9567,2","3313,5","4380,4","1472,6","344,9","55,8",33,6,"28,4","109,97","38,09","50,35","88,44","16,93","3,96","0,64","4,61","0,38","0,07","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,18-Juventus,18,Filip KOSTIC,MF,33,0,93,49,49,48,48,,,97,"10040,4","3977,3","3634,8",1307,"962,7","158,5",79,14,"31,8","103,51","41,00","37,47","78,48","13,47","9,92","1,63","11,56","0,81","0,14","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,37-Juventus,37,Nicolo SAVONA,DF,22,0,60,49,49,48,15,,,64,"6471,7","2530,6",2569,"838,9","404,5","128,8",47,12,"31,8","101,12","39,54","40,14","79,68","13,11","6,32","2,01","8,33","0,73","0,19","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,4-Juventus,4,Federico GATTI,DF,27,60,93,49,0,48,33,,,33,"3135,8","1381,9","1335,8","331,9","72,5","13,8",10,2,"27,1","95,02","41,88","40,48","82,35","10,06","2,20","0,42","2,62","0,30","0,06","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,10-Juventus,10,Kenan YILDIZ,FW,20,57,93,49,0,48,36,,,36,"3607,5","1283,4","1561,3","516,9","198,2","47,6",27,4,"30,4","100,21","35,65","43,37","79,02","14,36","5,51","1,32","6,83","0,75","0,11","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,17-Juventus,17,Vasilije ADZIC,MF,19,83,93,49,0,48,10,,,10,"1554,3","280,9","862,9","298,5","93,2","18,8",8,1,"27,7","155,43","28,09","86,29","114,38","29,85","9,32","1,88","11,20","0,80","0,10","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,19-Juventus,19,Khephren THURAM,MF,24,57,93,49,0,48,36,,,36,3951,"1176,2",1732,"876,6","143,5","22,7",16,2,"26,6","109,75","32,67","48,11","80,78","24,35","3,99","0,63","4,62","0,44","0,06","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Juventus FC,Temperate,13,Round of 16,Manchester City,9,Round of 16,4,Juventus,27-Juventus,27,Andrea CAMBIASO,DF,25,57,93,49,0,48,36,,,36,"3647,6",1351,1529,"499,4","243,3","24,9",19,1,"30,6","101,32","37,53","42,47","80,00","13,87","6,76","0,69","7,45","0,53","0,03","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,3-City,3,RUBEN DIAS,DF,28,0,93,49,49,48,48,,,97,"10557,6","4097,5","4663,6","1310,9","390,3","95,3",43,9,"31,9","108,84","42,24","48,08","90,32","13,51","4,02","0,98","5,01","0,44","0,09","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,4-City,4,Tijjani REIJNDERS,MF,27,0,93,49,49,48,48,,,97,"11226,5","3399,9",4937,"2030,7","708,4","150,4",72,14,"31,3","115,74","35,05","50,90","85,95","20,94","7,30","1,55","8,85","0,74","0,14","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,7-City,7,OMAR MARMOUSH,FW,26,0,45,49,49,48,0,,,49,"5064,8","2095,6","1735,6","736,9","267,5","229,2",45,14,"32,7","103,36","42,77","35,42","78,19","15,04","5,46","4,68","10,14","0,92","0,29","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,11-City,11,Jeremy DOKU,MF,23,0,66,49,49,48,21,,,70,"7358,5","2890,2","2833,2","1040,2","472,8","122,1",50,12,"29,4","105,12","41,29","40,47","81,76","14,86","6,75","1,74","8,50","0,71","0,17","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,16-City,16,RODRI,MF,29,0,66,49,49,48,21,,,70,"7997,5","2608,6",3791,"1159,9","344,3","93,7",33,5,"39,6","114,25","37,27","54,16","91,42","16,57","4,92","1,34","6,26","0,47","0,07","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,20-City,20,BERNARDO SILVA,MF,31,0,75,49,49,48,30,,,79,"9472,9","2849,1","4486,7","1527,8","521,5","87,8",47,5,"28,2","119,91","36,06","56,79","92,86","19,34","6,60","1,11","7,71","0,59","0,06","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,21-City,21,Rayan AIT-NOURI,DF,24,0,75,49,49,48,30,,,79,"8472,3","2967,4",4207,"769,3","317,5","211,1",50,12,"31,8","107,24","37,56","53,25","90,82","9,74","4,02","2,67","6,69","0,63","0,15","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,25-City,25,Manuel AKANJI,DF,30,0,93,49,49,48,48,,,97,"9197,1","3858,5","3674,8","1182,7","387,8","93,3",45,8,"30,9","94,82","39,78","37,88","77,66","12,19","4,00","0,96","4,96","0,46","0,08","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,26-City,26,SAVINHO,MF,21,0,93,49,49,48,48,,,97,10489,"3905,9","3659,6","1615,5","921,4","386,6",98,21,"33,1","108,13","40,27","37,73","77,99","16,65","9,50","3,99","13,48","1,01","0,22","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,27-City,27,MATHEUS NUNES,MF,27,0,93,49,49,48,48,,,97,"10048,1","3873,2","4031,9","1183,9","598,4","360,8",78,21,32,"103,59","39,93","41,57","81,50","12,21","6,17","3,72","9,89","0,80","0,22","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,9-City,9,Erling HAALAND,FW,25,45,93,49,0,48,48,,,48,"4838,1","1978,9","1772,4","642,8",272,172,40,12,"30,9","100,79","41,23","36,93","78,15","13,39","5,67","3,58","9,25","0,83","0,25","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,19-City,19,Ilkay GUENDOGAN,MF,35,66,93,49,0,48,27,,,27,"3179,8","936,3","1544,8",557,"133,1","8,6",17,1,"26,4","117,77","34,68","57,21","91,89","20,63","4,93","0,32","5,25","0,63","0,04","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,29-City,29,Rayan CHERKI,MF,22,75,93,49,0,48,18,,,18,"2314,8","649,3","969,7","423,8","193,1","78,8",21,7,"30,5","128,60","36,07","53,87","89,94","23,54","10,73","4,38","15,11","1,17","0,39","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,47-City,47,Phil FODEN,MF,25,66,93,49,0,48,27,,,27,"3325,2","1008,7","1459,5","528,6","255,8","72,5",37,10,"28,9","123,16","37,36","54,06","91,41","19,58","9,47","2,69","12,16","1,37","0,37","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
45,Group G,Group,26/06/2025,15:00,Afternoon,Camping World Stadium,Open,Orlando,Manchester City,Temperate,9,Round of 16,Juventus FC,13,Round of 16,-4,City,75-City,75,Nico OREILLY,MF,20,75,93,49,0,48,18,,,18,"2168,6","704,5","985,2","279,4","147,2","52,2",18,4,"28,6","120,48","39,14","54,73","93,87","15,52","8,18","2,90","11,08","1,00","0,22","29,05","21,59","63,50","28,83","660,25","1,74","24,69","43,51","28,89"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,2-Wydad,2,Mohamed MOUFID,DF,26,0,98,52,52,53,53,,,105,"9678,9","4501,1",3458,"930,7","523,5","265,7",83,43,"33,1","92,18","42,87","32,93","75,80","8,86","4,99","2,53","7,52","0,79","0,41","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,4-Wydad,4,Thembinkosi LORCH,FW,32,0,98,52,52,53,53,,,105,"9762,4",3809,"3845,1","1280,9","580,5","246,9",105,55,"31,3","92,98","36,28","36,62","72,90","12,20","5,53","2,35","7,88","1,00","0,52","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,11-Wydad,11,Nordin AMRABAT,FW,38,0,98,52,52,53,53,,,105,"8505,4","4687,2","2518,2","784,8","313,9","201,3",70,32,"33,6","81,00","44,64","23,98","68,62","7,47","2,99","1,92","4,91","0,67","0,30","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,16-Wydad,16,Jamal HARKASS,DF,30,0,55,52,52,53,10,,,62,"4816,4",2418,"1627,1","479,2","207,4","84,7",39,17,"32,1","77,68","39,00","26,24","65,24","7,73","3,35","1,37","4,71","0,63","0,27","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,19-Wydad,19,El Mehdi EL MOUBARIK,MF,25,0,78,52,52,53,33,,,85,"8290,7","2715,8","3933,3","1324,6",317,112,23,"24,8",,"97,54","31,95","46,27","78,22","15,58","3,73","1,32","5,05","0,27","0,29","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,21-Wydad,21,Cassius MAILULA,FW,24,0,62,52,52,53,17,,,69,"6962,7","2545,9","3099,3","992,2","291,1","34,1",82,27,31,"100,91","36,90","44,92","81,81","14,38","4,22","0,49","4,71","1,19","0,39","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,23-Wydad,23,Oussama ZEMRAOUI,MF,23,0,79,52,52,53,34,,,86,"8877,9","3116,7","4539,7",1054,"127,5",40,84,11,27,"103,23","36,24","52,79","89,03","12,26","1,48","0,47","1,95","0,98","0,13","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,24-Wydad,24,Ayoub BOUCHETA,DF,32,0,98,52,52,53,53,,,105,"10316,7","4637,4","3574,5","1394,3",500,"210,5",121,40,"32,7","98,25","44,17","34,04","78,21","13,28","4,76","2,00","6,77","1,15","0,38","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,72-Wydad,72,GUILHERME FERREIRA,DF,26,0,98,52,52,53,53,,,105,"8381,2","4397,1","2903,3",702,"285,5","93,4",59,22,"31,6","79,82","41,88","27,65","69,53","6,69","2,72","0,89","3,61","0,56","0,21","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,99-Wydad,99,OMAR ALSOMAH,FW,36,0,62,52,52,53,17,,,69,"6093,4","2866,8","2281,9","679,3","228,1","37,2",57,21,"29,3","88,31","41,55","33,07","74,62","9,84","3,31","0,54","3,84","0,83","0,30","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,5-Wydad,5,Ismail MOUTARAJJI,MF,26,79,98,52,0,53,19,,,19,"2409,4","820,4","942,5","402,7","178,6","65,2",37,11,"32,6","126,81","43,18","49,61","92,78","21,19","9,40","3,43","12,83","1,95","0,58","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,9-Wydad,9,Samuel OBENG,FW,28,62,98,52,0,53,36,,,36,"3611,7","1514,5","1284,9","493,2","253,6","65,4",44,22,29,"100,33","42,07","35,69","77,76","13,70","7,04","1,82","8,86","1,22","0,61","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,22-Wydad,22,Bart MEIJERS,DF,29,55,98,52,0,53,43,,,43,"4267,9","1834,9","1720,4","487,1","116,5","108,9",40,10,"30,3","99,25","42,67","40,01","82,68","11,33","2,71","2,53","5,24","0,93","0,23","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,26-Wydad,26,Selemani MWALIMU,FW,27,62,98,52,0,53,36,,,36,"4161,1","1420,3","1598,9","823,8","270,4","47,7",66,22,"29,6","115,59","39,45","44,41","83,87","22,88","7,51","1,33","8,84","1,83","0,61","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Wydad AC,Temperate,31,Group,Al Ain FC,22,Group,9,Wydad,27-Wydad,27,Ismail BENKTIB,MF,27,78,98,52,0,53,20,,,20,"2466,1",788,"1005,5",513,"114,5","45,1",43,11,"30,8","123,31","39,40","50,28","89,68","25,65","5,73","2,26","7,98","2,15","0,55","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Al Ain FC,Tropical,22,Group,Wydad AC,31,Group,-9,AlAin,4-AlAin,4,Yahya BENKHALEQ,DF,24,0,98,52,52,53,53,,,105,"9161,9","4078,2","3556,6","931,2","347,5","248,4",90,33,"33,8","87,26","38,84","33,87","72,71","8,87","3,31","2,37","5,68","0,86","0,31","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Al Ain FC,Tropical,22,Group,Wydad AC,31,Group,-9,AlAin,5-AlAin,5,PARK Yongwoo,MF,32,0,98,52,52,53,53,,,105,"9324,6",4501,"3497,7","984,2","272,9","68,8",94,31,"33,3","88,81","42,87","33,31","76,18","9,37","2,60","0,66","3,25","0,90","0,30","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Al Ain FC,Tropical,22,Group,Wydad AC,31,Group,-9,AlAin,9-AlAin,9,Kodjo LABA,FW,34,0,87,52,52,53,42,,,94,"7955,5","3827,3","2731,1","827,2","381,1","188,8",72,39,"31,1","84,63","40,72","29,05","69,77","8,80","4,05","2,01","6,06","0,77","0,41","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Al Ain FC,Tropical,22,Group,Wydad AC,31,Group,-9,AlAin,10-AlAin,10,KAKU,FW,31,0,65,52,52,53,20,,,72,6865,"2689,9","2839,5","933,5","353,4","48,7",86,27,"27,2","95,35","37,36","39,44","76,80","12,97","4,91","0,68","5,58","1,19","0,38","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
46,Group G,Group,26/06/2025,15:00,Afternoon,Audi Field,Open,"Washington, D.C.",Al Ain FC,Tropical,22,Group,Wydad AC,31,Group,-9,AlAin,20-AlAin,20,Matias PALACIOS,MF,23,0,94,52,52,53,49,,,101,"10684,3","3792,6","4522,9","1817,5","491,5","59,8",158,38,"28,9","105,79","37,55","44,78","82,33","18,00","4,87","0,59","5,46","1,56","0,38","33,48","22,66","53,00","36,59","577,75","0,93","26,93","49,51","32,11"
